10/16/2025,291.745,302.265,289.4414,298.81,9991169,AMGN
10/9/2025,297.62,297.625,289.58,290.13,10431982,AMGN
10/2/2025,273.095,301.66,270.67,297.89,14755477,AMGN
9/25/2025,284.13,287.26,269.77,272.98,12382320,AMGN
9/18/2025,276.07,286.148,271.61,285.41,18527185,AMGN
9/11/2025,281.05,282.9399,275.16,276.39,10714004,AMGN
9/4/2025,287.49,288.74,278.7538,283.64,9449476,AMGN
8/28/2025,292.61,294.6,284.87,287.71,8075523,AMGN
8/21/2025,296.93,301.47,292.11,293.72,8814313,AMGN
8/14/2025,289.74,296.99,282.6,296.47,9943142,AMGN
8/7/2025,297.3,302.33,281.65,288.23,13948938,AMGN
7/31/2025,305.815,306,292.59,296.88,9568802,AMGN
7/24/2025,294.75,311.28,293.6,306.58,9311470,AMGN
7/17/2025,293.86,301,291.94,294.76,8369766,AMGN
7/10/2025,297.88,302.38,291.2514,295.27,9322511,AMGN
7/2/2025,278.85,298.99,276.58,298.24,10272460,AMGN
6/26/2025,290.075,290.66,267.83,277.13,18085096,AMGN
6/19/2025,296.31,298.77,286.6,289.33,13391289,AMGN
6/12/2025,290.47,299.49,287.5391,295.22,10588356,AMGN
6/5/2025,285.64,293.57,283.04,290.33,11572191,AMGN
5/29/2025,273.7,288.81,273.115,288.18,15022944,AMGN
5/22/2025,272.58,276.9,269.1,271.66,11389964,AMGN
11/3/2025,255.36,258.6,248.66,249.32,147544127,AMZN
10/30/2025,227.66,250.5,222.75,244.22,405996917,AMZN
10/23/2025,213.88,225.4,213.59,224.21,203910974,AMZN
10/16/2025,217.7,220.68,211.03,213.04,217786234,AMZN
10/9/2025,221,228.25,216,216.37,240351172,AMZN
10/2/2025,220.08,224.2,216.61,219.51,221486999,AMZN
9/25/2025,230.56,230.565,216.47,219.78,260256158,AMZN
9/18/2025,230.625,235.9,228.71,231.48,250137380,AMZN
9/11/2025,234.94,238.85,226.29,228.15,197870412,AMZN
9/4/2025,223.52,236,221.83,232.33,161313170,AMZN
8/28/2025,227.35,232.71,226.02,229,129872302,AMZN
8/21/2025,230.225,231.91,220.5,228.84,161200021,AMZN
8/14/2025,221.78,234.08,219.05,231.03,206604332,AMZN
8/7/2025,217.4,226.22,211.42,222.69,257792302,AMZN
7/31/2025,233.35,236.53,212.8,214.75,319625695,AMZN
7/24/2025,225.835,236,225.65,231.44,177690471,AMZN
7/17/2025,225.07,227.27,222.18,226.13,179835455,AMZN
7/10/2025,223,226.6799,218.43,225.02,201340145,AMZN
7/2/2025,223.52,224.01,217.93,223.41,158671141,AMZN
6/26/2025,209.79,223.3,207.3101,223.3,277144132,AMZN
6/19/2025,212.31,217.96,208.2709,209.69,185081662,AMZN
6/12/2025,214.75,218.4,209.62,212.1,165709554,AMZN
6/5/2025,204.98,213.8699,202.68,213.57,183979775,AMZN
5/29/2025,203.085,208.81,201.695,205.01,149821208,AMZN
5/22/2025,201.645,206.62,197.85,200.99,178578534,AMZN
11/3/2025,519.805,524.96,507.84,514.33,43333405,MSFT
10/30/2025,531.78,553.72,515.1,517.81,159773915,MSFT
10/23/2025,514.61,525.345,513.04,523.61,78770410,MSFT
10/16/2025,516.41,517.19,506,513.58,79090522,MSFT
10/9/2025,518.61,531.03,509.63,510.96,91844678,MSFT
10/2/2025,511.5,521.6,508.88,517.35,96313547,MSFT
9/25/2025,515.59,517.74,505.04,511.46,85342202,MSFT
9/18/2025,508.79,519.3,505.93,517.93,124060082,MSFT
9/11/2025,498.105,512.55,495.03,509.9,95299865,MSFT
9/4/2025,500.465,511.97,492.37,495,81627481,MSFT
8/28/2025,506.63,511.09,498.51,506.69,108729343,MSFT
8/21/2025,521.585,522.82,502.41,507.23,115732039,MSFT
8/14/2025,522.3,532.7,519.08,520.17,103984799,MSFT
8/7/2025,528.27,538.25,517.5511,522.04,97486428,MSFT
7/31/2025,514.08,555.45,509.435,524.11,137752650,MSFT
7/24/2025,506.705,518.29,500.7,513.71,79564733,MSFT
7/17/2025,501.515,514.64,501.03,510.05,80853219,MSFT
7/10/2025,497.38,506.78,494.11,503.32,77445981,MSFT
7/2/2025,497.04,500.76,488.7,498.84,78618836,MSFT
6/26/2025,478.21,499.3,472.51,495.94,120782782,MSFT
6/19/2025,475.21,483.46,474.08,477.4,86142890,MSFT
6/12/2025,469.7,480.415,466.96,474.96,84010090,MSFT
6/5/2025,457.14,473.335,456.89,470.38,81973027,MSFT
5/29/2025,456.48,462.52,455.3105,460.36,86813240,MSFT
5/22/2025,450.875,460.25,448.91,450.18,90904344,MSFT
11/3/2025,208.08,211.335,197.93,198.69,369186605,NVDA
10/30/2025,189.99,212.1899,188.4318,202.49,1118935069,NVDA
10/23/2025,183.13,187.47,176.76,186.26,657694826,NVDA
10/16/2025,187.965,190.1099,177.29,183.22,926433143,NVDA
10/9/2025,185.5,195.62,182.05,183.16,879706566,NVDA
10/2/2025,180.425,191.05,180.32,187.62,878292105,NVDA
9/25/2025,175.3,184.55,173.125,178.19,945921134,NVDA
9/18/2025,175.67,178.85,168.41,176.67,928588607,NVDA
9/11/2025,167.55,180.28,166.7401,177.82,824239845,NVDA
9/4/2025,170,172.41,164.07,167.02,758742472,NVDA
8/28/2025,178.35,184.47,173.145,174.18,1092265621,NVDA
8/21/2025,180.6,182.9375,168.801,177.99,845210180,NVDA
8/14/2025,182.05,184.48,178.0417,180.45,750080237,NVDA
8/7/2025,175.16,183.88,174.52,182.7,717049539,NVDA
7/31/2025,174.02,183.3,170.89,173.72,894627672,NVDA
7/24/2025,172.75,174.72,164.58,173.5,721624080,NVDA
7/17/2025,165.37,174.25,162.02,172.41,833732148,NVDA
7/10/2025,158.2,167.89,157.342,164.92,823265781,NVDA
7/2/2025,158.4,160.98,151.49,159.34,722664103,NVDA
6/26/2025,142.5,158.71,142.03,157.75,1072401818,NVDA
6/19/2025,143.345,146.2,142.65,143.85,726691944,NVDA
6/12/2025,143.19,145,140.855,141.97,851875991,NVDA
6/5/2025,135.49,144,135.4,141.72,976759630,NVDA
5/29/2025,134.15,143.49,132.92,135.13,1200760777,NVDA
5/22/2025,132.39,137.4,129.16,131.29,1011442834,NVDA
